23.1361	45.1798	2023	2	16	2.7	6.7	6	21	25
23.1042	45.1635	2023	2	16	1.3	13.2	6	25	21
23.1199	45.1611	2023	2	16	1.5	13.3	6	26	4
23.0464	45.1582	2023	2	16	1.4	10.8	6	30	20
23.0894	45.1513	2023	2	16	1.6	16.5	7	1	13
23.1370	45.1682	2023	2	16	1.3	15.5	7	11	31
23.0707	45.1641	2023	2	16	1.5	14.1	7	15	12
23.1677	45.1796	2023	2	16	1.9	13.8	7	17	33
23.1697	45.202	2023	2	16	1.5	17.1	7	35	16
23.1605	45.1722	2023	2	16	1.8	15.5	7	41	21
23.0864	45.1738	2023	2	16	1.4	10.4	7	43	10
23.1842	45.1618	2023	2	16	1.3	17.9	7	49	11
23.0942	45.1779	2023	2	16	1.6	13.1	8	9	52
23.0600	45.1567	2023	2	16	1.9	12.3	8	11	51
23.0665	45.136	2023	2	16	1.2	15.9	8	16	1
23.1584	45.1632	2023	2	16	1.5	22.6	8	26	20
23.1266	45.1717	2023	2	16	1.1	11.3	8	52	33
23.0268	45.1469	2023	2	16	1.4	15.5	8	55	20
23.0696	45.1647	2023	2	16	1.5	13.6	8	56	49
23.1240	45.1735	2023	2	16	1.8	13.6	9	29	55
23.1774	45.1539	2023	2	16	1.3	14.5	9	32	32
23.1447	45.1862	2023	2	16	1.7	18.4	9	48	26
23.0583	45.1379	2023	2	16	1.9	10	10	8	57
23.0557	45.1703	2023	2	16	2.2	10.5	10	27	17
23.1037	45.1604	2023	2	16	1.5	17.3	10	28	26
23.0667	45.1585	2023	2	16	2.3	12.5	11	0	11
23.1046	45.124	2023	2	16	1.6	19.2	11	1	42
23.1152	45.1607	2023	2	16	1.4	19.7	11	21	18
23.0917	45.1355	2023	2	16	1.4	15.7	11	25	12
23.1366	45.1463	2023	2	16	1.1	20.4	12	6	14
23.0742	45.1787	2023	2	16	2.5	11.5	12	38	8
23.1187	45.1153	2023	2	16	1.7	17.5	12	57	51
23.1114	45.1381	2023	2	16	1.1	18.2	13	3	16
23.0949	45.1412	2023	2	16	1.8	11.1	13	32	11
23.1162	45.1506	2023	2	16	1.7	17.2	13	43	58
23.0637	45.1615	2023	2	16	2.6	13.6	13	54	4
23.1705	45.1537	2023	2	16	1.1	18.2	14	20	51
23.2145	45.1805	2023	2	16	1.1	17.5	14	35	46
23.0594	45.1416	2023	2	16	1.7	14	14	48	59
23.1422	45.1514	2023	2	16	1	18.5	14	57	47
23.1519	45.2214	2023	2	16	0.9	0	15	24	25
23.1588	45.2128	2023	2	16	1	10.9	15	28	53
23.1590	45.1492	2023	2	16	1.3	22.1	16	8	12
23.1387	45.1731	2023	2	16	0.8	19.2	16	12	22
23.2073	45.1659	2023	2	16	1.1	21.2	16	19	14
23.1934	45.1696	2023	2	16	2.2	16.8	16	24	7
23.1142	45.1802	2023	2	16	1.3	12.4	16	52	28
23.0502	45.1617	2023	2	16	1.8	11.4	17	4	45
23.0979	45.1576	2023	2	16	1.5	15.5	17	27	57
23.1202	45.1353	2023	2	16	1.8	11.1	17	54	21
23.1042	45.1595	2023	2	16	1.3	16.9	18	1	54
23.1263	45.1615	2023	2	16	1.6	18.7	18	2	49
23.1279	45.15	2023	2	16	1.7	14.4	18	3	40
23.1214	45.1092	2023	2	16	1.9	8.7	18	4	28
23.1693	45.1483	2023	2	16	1.6	17.7	18	16	14
23.0673	45.1253	2023	2	16	1.7	16.3	18	24	9
23.1170	45.1718	2023	2	16	1.1	19.3	18	31	47
23.0880	45.143	2023	2	16	1.3	17.4	18	34	2
