23.09330	45.17260	2023	2	15	1.00	13.00	0	42.68
23.11420	45.15060	2023	2	15	0.60	14.80	0	43.36
23.20660	45.17260	2023	2	15	0.80	18.60	0	43.72
23.12110	45.15320	2023	2	15	0.90	17.90	0	44.60
23.12300	45.15670	2023	2	15	1.30	16.60	0	44.93
23.15300	45.13930	2023	2	15	0.90	16.70	0	46.36
23.16890	45.18170	2023	2	15	1.20	13.70	0	48.48
23.14200	45.12890	2023	2	15	1.00	17.80	0	50.26
23.11880	45.13790	2023	2	15	1.00	15.70	0	54.32
23.07170	45.14800	2023	2	15	1.20	12.90	0	56.03
23.11480	45.14730	2023	2	15	0.70	18.30	0	57.12
23.09410	45.14710	2023	2	15	0.90	15.40	0	58.31
23.07850	45.16350	2023	2	15	1.40	14.10	0	58.76
23.12930	45.15300	2023	2	15	1.20	16.80	0	59.95
23.07140	45.16340	2023	2	15	1.30	14.80	1	0.22
23.10440	45.16760	2023	2	15	2.40	14.00	1	1.69
23.11520	45.14840	2023	2	15	1.40	15.60	1	3.70
23.13300	45.15370	2023	2	15	1.40	11.60	1	5.47
23.12280	45.15930	2023	2	15	0.90	15.30	1	8.81
23.12120	45.13570	2023	2	15	1.10	16.80	1	10.35
23.08640	45.14470	2023	2	15	1.20	16.30	1	14.09
23.14050	45.11600	2023	2	15	1.40	18.20	1	15.41
23.10300	45.12600	2023	2	15	0.80	18.10	1	16.56
23.09930	45.15470	2023	2	15	1.30	14.90	1	19.02
